LEVEL	NAME	TAXID	READ_COUNT	TOTAL_BP_MAPPED	TOTAL_BP_MISMATCH	LINEAR_LEN	LINEAR_DOC	ROLLUP_DOC	REL_ABUNDANCE	LINEAR_COV	LINEAR_COV_MAPPED_SIG	BEST_LINEAR_COV	MAPPED_SIG_LENGTH	TOL_SIG_LENGTH	ABUNDANCE	ZSCORE	NOTE
strain	Limnohabitans planktonicus II-D5	1293045	4	192	12	160	1.200000	0.000060	0.000002	0.000050	0.377358	0.000050	424	3185065	0.000060	141.087406	Not shown (strain-result biased); Filtered out (minCov > 5.023445361397648e-05); Filtered out (maxZscore < 141.08740641885797); 
strain	Cryobacterium flavum strain CGMCC 1.11215	1424659.1	5	157	0	97	1.618557	0.000060	0.000002	0.000037	0.613924	0.000037	158	2606440	0.000060	163.919235	Not shown (strain-result biased); Filtered out (minCov > 3.721551234634214e-05); Filtered out (maxZscore < 163.9192345758042); 
strain	Pseudomonas balearica DSM 6083	1123016	3	94	0	63	1.492063	0.000060	0.000002	0.000040	0.605769	0.000040	104	1562504	0.000060	157.482224	Not shown (strain-result biased); Filtered out (minCov > 4.031989678106424e-05); Filtered out (maxZscore < 157.48222373858832); 
strain	Sporobacter termitidis DSM 10068	1123282	2	200	8	200	1.000000	0.000060	0.000002	0.000060	0.239234	0.000060	836	3324834	0.000060	128.930873	Not shown (strain-result biased); Filtered out (minCov > 6.015337908599346e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 128.930872951361); 
strain	Alcaligenes faecalis strain JQ135	511.3	3	182	4	182	1.000000	0.000060	0.000002	0.000060	0.883495	0.000060	206	3025736	0.000060	128.933793	Not shown (strain-result biased); Filtered out (minCov > 6.015065425403935e-05); Filtered out (maxZscore < 128.933793386075); 
strain	Marinobacterium profundum strain PAMC 27536	1714300.1	5	175	0	35	5.000000	0.000060	0.000002	0.000012	0.530303	0.000012	66	2923427	0.000060	289.007761	Not shown (strain-result biased); Filtered out (minCov > 1.1972250376014179e-05); Filtered out (minLen > 35); Filtered out (maxZscore < 289.0077606471593); 
strain	Tessaracoccus oleiagri strain CGMCC 1.9159	686624.1	1	96	8	96	1.000000	0.000060	0.000002	0.000060	0.147920	0.000060	649	1605386	0.000060	129.312686	Not shown (strain-result biased); Filtered out (minCov > 5.979870261731447e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 129.31268628148337); 
strain	Brachybacterium squillarum M-6-3	1074488	2	66	0	33	2.000000	0.000060	0.000002	0.000030	0.891892	0.000030	37	1103971	0.000060	182.900702	Not shown (strain-result biased); Filtered out (minCov > 2.989208955670031e-05); Filtered out (minReads > 2); Filtered out (minLen > 33); Filtered out (maxZscore < 182.90070165711958); 
strain	Candidatus Methylopumilus turicensis strain MMS-10A-171	1581680.1	2	80	0	40	2.000000	0.000060	0.000002	0.000030	0.512821	0.000030	78	1340375	0.000060	183.052930	Not shown (strain-result biased); Filtered out (minCov > 2.984239485218689e-05); Filtered out (minReads > 2); Filtered out (minLen > 40); Filtered out (maxZscore < 183.05292950400985); 
strain	Catalinimonas alkaloidigena strain DSM 25186	1075417.1	10	358	4	89	4.022472	0.000060	0.000002	0.000015	0.523529	0.000015	170	6014070	0.000060	259.947726	Not shown (strain-result biased); Filtered out (minCov > 1.4798630544705998e-05); Filtered out (maxZscore < 259.94772594642774); 
strain	Methylosarcina fibrata AML-C10	1132443	3	224	9	80	2.800000	0.000059	0.000002	0.000021	0.987654	0.000021	81	3766879	0.000059	216.990754	Not shown (strain-result biased); Filtered out (minCov > 2.1237740845936383e-05); Filtered out (maxZscore < 216.9907544113343); 
strain	Cryobacterium arcticum strain PAMC 27867	670052.1	2	73	0	73	1.000000	0.000059	0.000002	0.000059	0.669725	0.000059	109	1227795	0.000059	129.684654	Not shown (strain-result biased); Filtered out (minCov > 5.945617957395168e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 129.68465440845767); 
strain	Halanaerobium hydrogeniformans	656519.1	2	74	0	37	2.000000	0.000059	0.000002	0.000030	0.513889	0.000030	72	1248293	0.000059	183.675389	Not shown (strain-result biased); Filtered out (minCov > 2.9640477035439597e-05); Filtered out (minReads > 2); Filtered out (minLen > 37); Filtered out (maxZscore < 183.6753893384975); 
strain	Pseudomonas stutzeri strain CGMCC 1.1803	316.1	2	78	1	78	1.000000	0.000059	0.000002	0.000059	0.577778	0.000059	135	1320841	0.000059	130.126319	Not shown (strain-result biased); Filtered out (minCov > 5.905328499039627e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 130.12631929920624); 
strain	Gordonia effusa NBRC 100432	1077974	2	207	3	207	1.000000	0.000059	0.000002	0.000059	0.787072	0.000059	263	3506951	0.000059	130.156799	Not shown (strain-result biased); Filtered out (minCov > 5.902563223723399e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 130.15679878719897); 
strain	Pseudomonas aeruginosa strain AR_0354	287.84	1	151	0	151	1.000000	0.000059	0.000002	0.000059	0.424157	0.000059	356	2561011	0.000059	130.228022	Not shown (strain-result biased); Filtered out (minCov > 5.896108997579472e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 130.22802213173773); 
strain	Ketogulonicigenium robustum strain SPU_B003	92947.1	1	101	3	101	1.000000	0.000059	0.000002	0.000059	0.759398	0.000059	133	1715665	0.000059	130.329514	Not shown (strain-result biased); Filtered out (minCov > 5.886930140790889e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 130.32951384171517); 
strain	Candidatus Accumulibacter phosphatis clade IIA str. UW-1	522306	4	219	8	219	1.000000	0.000059	0.000002	0.000059	0.684375	0.000059	320	3722818	0.000059	130.377026	Not shown (strain-result biased); Filtered out (minCov > 5.882640515867281e-05); Filtered out (maxZscore < 130.3770261578768); 
strain	Nisaea denitrificans DSM 18348	1122607	2	204	20	102	2.000000	0.000058	0.000001	0.000029	0.341137	0.000029	299	3489031	0.000058	184.946442	Not shown (strain-result biased); Filtered out (minCov > 2.9234477996899425e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 184.94644163786933); 
strain	Arhodomonas aquaeolei DSM 8974	1121016	4	128	0	63	2.031746	0.000058	0.000001	0.000029	0.840000	0.000029	75	2189381	0.000058	186.416414	Not shown (strain-result biased); Filtered out (minCov > 2.877525656795231e-05); Filtered out (maxZscore < 186.41641388321835); 
strain	Nocardiopsis alkaliphila YIM 80379	1246461	4	164	3	76	2.157895	0.000058	0.000001	0.000027	0.660870	0.000027	115	2806762	0.000058	192.172004	Not shown (strain-result biased); Filtered out (minCov > 2.707746506472583e-05); Filtered out (maxZscore < 192.1720035472608); 
strain	Planococcus antarcticus DSM 14505	1185653	4	140	0	35	4.000000	0.000058	0.000001	0.000015	0.813953	0.000015	43	2404688	0.000058	262.115187	Not shown (strain-result biased); Filtered out (minCov > 1.4554902756615411e-05); Filtered out (minLen > 35); Filtered out (maxZscore < 262.1151873291043); 
strain	Novispirillum itersonii subsp. itersonii ATCC 12639	1279038	5	174	0	142	1.225352	0.000058	0.000001	0.000047	0.728205	0.000047	195	2993884	0.000058	145.198795	Not shown (strain-result biased); Filtered out (minCov > 4.743002734908901e-05); Filtered out (maxZscore < 145.19879524584587); 
strain	Paracoccus sediminis strain DSM 26170	1214787.1	3	96	0	32	3.000000	0.000058	0.000001	0.000019	0.744186	0.000019	43	1652946	0.000058	227.274201	Not shown (strain-result biased); Filtered out (minCov > 1.935937411143498e-05); Filtered out (minLen > 32); Filtered out (maxZscore < 227.27420113158465); 
strain	Alcaligenes faecalis strain ZD02	511.1	3	168	6	56	3.000000	0.000058	0.000001	0.000019	0.682927	0.000019	82	2893239	0.000058	227.297123	Not shown (strain-result biased); Filtered out (minCov > 1.9355469769348472e-05); Filtered out (minLen > 56); Filtered out (maxZscore < 227.2971230413116); 
strain	Blastopirellula marina DSM 3645	314230	5	346	15	303	1.141914	0.000058	0.000001	0.000051	0.603586	0.000051	502	5961226	0.000058	140.260519	Not shown (strain-result biased); Filtered out (minCov > 5.082847051931935e-05); Filtered out (maxZscore < 140.2605190398215); 
strain	Flavobacterium indicum GPTSA100-9 = DSM 17447	1094466	2	68	0	68	1.000000	0.000058	0.000001	0.000058	0.653846	0.000058	104	1174367	0.000058	131.411959	Not shown (strain-result biased); Filtered out (minCov > 5.790353441471022e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 131.41195889711284); 
strain	Pseudomonas aeruginosa strain Carb01 63	287.5	3	156	5	156	1.000000	0.000058	0.000001	0.000058	0.715596	0.000058	218	2700007	0.000058	131.555073	Not shown (strain-result biased); Filtered out (minCov > 5.777762798392745e-05); Filtered out (maxZscore < 131.5550728002808); 
strain	Arthrobacter sp. YN	2020486.1	3	184	7	150	1.226667	0.000058	0.000001	0.000047	0.517241	0.000047	290	3184753	0.000058	145.707538	Not shown (strain-result biased); Filtered out (minCov > 4.709941398909115e-05); Filtered out (maxZscore < 145.70753812574924); 
strain	Actinokineospora inagensis DSM 44258	1120935	4	202	9	202	1.000000	0.000058	0.000001	0.000058	0.425263	0.000058	475	3496993	0.000058	131.570690	Not shown (strain-result biased); Filtered out (minCov > 5.776391316768435e-05); Filtered out (maxZscore < 131.57069025681008); 
strain	Propionibacterium cyclohexanicum strain DSM 16859	64702.1	3	105	0	35	3.000000	0.000058	0.000001	0.000019	0.714286	0.000019	49	1822305	0.000058	228.177249	Not shown (strain-result biased); Filtered out (minCov > 1.9206444585291706e-05); Filtered out (minLen > 35); Filtered out (maxZscore < 228.17724939804395); 
strain	Acidithiobacillus caldus strain MTH-04	33059.1	4	134	0	68	1.970588	0.000058	0.000001	0.000029	0.635514	0.000029	107	2330108	0.000058	185.108871	Not shown (strain-result biased); Filtered out (minCov > 2.9183196658695647e-05); Filtered out (maxZscore < 185.1088709858257); 
strain	Candidatus Nitrosomarinus catalina strain SPOT01	1898749.1	1	35	0	35	1.000000	0.000057	0.000001	0.000057	0.507246	0.000057	69	608980	0.000057	131.903103	Not shown (strain-result biased); Filtered out (minCov > 5.747315182764623e-05); Filtered out (minReads > 1); Filtered out (minLen > 35); Filtered out (maxZscore < 131.9031029636095); 
strain	Burkholderia gladioli pv. gladioli	32009	5	189	2	80	2.362500	0.000057	0.000001	0.000024	0.701754	0.000024	114	3292921	0.000057	202.880538	Not shown (strain-result biased); Filtered out (minCov > 2.4294539711095407e-05); Filtered out (maxZscore < 202.88053750914602); 
strain	Limnohabitans sp. 63ED37-2	1678128.1	3	111	1	79	1.405063	0.000057	0.000001	0.000041	0.759615	0.000041	104	1935677	0.000057	156.528721	Not shown (strain-result biased); Filtered out (minCov > 4.081259424997043e-05); Filtered out (maxZscore < 156.5287210269384); 
strain	Chryseobacterium bovis DSM 19482	1121284	2	98	0	50	1.960000	0.000057	0.000001	0.000029	0.847458	0.000029	59	1712179	0.000057	185.047507	Not shown (strain-result biased); Filtered out (minCov > 2.9202554172198117e-05); Filtered out (minReads > 2); Filtered out (minLen > 50); Filtered out (maxZscore < 185.04750741363688); 
strain	Modestobacter caceresii strain KNN 45-2b	1522368.1	2	94	2	47	2.000000	0.000057	0.000001	0.000029	0.824561	0.000029	57	1645503	0.000057	187.108798	Not shown (strain-result biased); Filtered out (minCov > 2.8562694811252243e-05); Filtered out (minReads > 2); Filtered out (minLen > 47); Filtered out (maxZscore < 187.10879756884648); 
strain	Terriglobus saanensis SP1PR4	401053	5	251	12	218	1.151376	0.000057	0.000001	0.000050	0.185690	0.000050	1174	4395564	0.000057	141.993442	Not shown (strain-result biased); Filtered out (minCov > 4.959545578223864e-05); Filtered out (maxZscore < 141.9934421537801); 
strain	[Polyangium] brachysporum strain DSM 7029	413882.1	4	212	10	137	1.547445	0.000057	0.000001	0.000037	0.587983	0.000037	233	3714477	0.000057	164.657131	Not shown (strain-result biased); Filtered out (minCov > 3.688271592474526e-05); Filtered out (maxZscore < 164.65713104180975); 
strain	Ralstonia insidiosa strain FC1138	190721.1	1	151	10	151	1.000000	0.000057	0.000001	0.000057	0.201872	0.000057	748	2652530	0.000057	132.534614	Not shown (strain-result biased); Filtered out (minCov > 5.6926783108956354e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 132.53461374697406); 
strain	Paraburkholderia phymatum STM815	391038	4	225	12	194	1.159794	0.000057	0.000001	0.000049	0.869955	0.000049	223	3964780	0.000057	142.954574	Not shown (strain-result biased); Filtered out (minCov > 4.893083601107754e-05); Filtered out (maxZscore < 142.95457428595404); 
strain	Thiolapillus brandeum strain Hiromi 1	1076588.1	4	140	0	35	4.000000	0.000057	0.000001	0.000014	0.522388	0.000014	67	2469452	0.000057	265.621481	Not shown (strain-result biased); Filtered out (minCov > 1.4173184981931214e-05); Filtered out (minLen > 35); Filtered out (maxZscore < 265.6214814893017); 
strain	Mycolicibacterium aurum	1791.2	3	102	0	102	1.000000	0.000057	0.000001	0.000057	0.637500	0.000057	160	1799315	0.000057	132.813189	Not shown (strain-result biased); Filtered out (minCov > 5.6688239691215826e-05); Filtered out (maxZscore < 132.813188867879); 
strain	Burkholderia gladioli strain ATCC 10248	28095.1	5	189	2	80	2.362500	0.000057	0.000001	0.000024	0.701754	0.000024	114	3335732	0.000057	204.195127	Not shown (strain-result biased); Filtered out (minCov > 2.398274201884324e-05); Filtered out (maxZscore < 204.19512726801293); 
strain	Caldilinea aerophila DSM 14535 = NBRC 104270	926550	4	245	14	245	1.000000	0.000057	0.000001	0.000057	0.515789	0.000057	475	4329372	0.000057	132.928199	Not shown (strain-result biased); Filtered out (minCov > 5.659019368167023e-05); Filtered out (maxZscore < 132.92819912437307); 
strain	Alistipes finegoldii DSM 17242	679935	4	128	0	64	2.000000	0.000057	0.000001	0.000028	0.603774	0.000028	106	2265354	0.000057	188.136005	Not shown (strain-result biased); Filtered out (minCov > 2.825165514970287e-05); Filtered out (maxZscore < 188.13600466152138); 
strain	Hylemonella gracilis ATCC 19624	887062	2	113	5	113	1.000000	0.000056	0.000001	0.000056	0.429658	0.000056	263	2001534	0.000056	133.085274	Not shown (strain-result biased); Filtered out (minCov > 5.6456697712854244e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 133.08527441263638); 
strain	Microbacterium indicum DSM 19969	1122238	2	64	0	64	1.000000	0.000056	0.000001	0.000056	0.780488	0.000056	82	1135424	0.000056	133.191591	Not shown (strain-result biased); Filtered out (minCov > 5.6366608421171295e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 133.19159132617943); 
strain	Acetobacter papayae JCM 25143	1234671	1	123	7	123	1.000000	0.000056	0.000001	0.000056	0.710983	0.000056	173	2183422	0.000056	133.230621	Not shown (strain-result biased); Filtered out (minCov > 5.633359011679831e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 133.23062100727347); 
strain	Propionibacterium acidifaciens DSM 21887	1122994	3	91	0	31	2.935484	0.000056	0.000001	0.000019	0.720930	0.000019	43	1615464	0.000056	228.277774	Not shown (strain-result biased); Filtered out (minCov > 1.9189533161989373e-05); Filtered out (minLen > 31); Filtered out (maxZscore < 228.27777363441206); 
strain	Pseudomonas aeruginosa strain PASGNDM699	287.60	2	150	3	150	1.000000	0.000056	0.000001	0.000056	0.227618	0.000056	659	2667887	0.000056	133.360089	Not shown (strain-result biased); Filtered out (minCov > 5.622427036827272e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 133.36008898217386); 
strain	Rhodobacter vinaykumarii strain DSM 18714	407234.1	2	79	1	79	1.000000	0.000056	0.000001	0.000056	0.568345	0.000056	139	1405600	0.000056	133.384426	Not shown (strain-result biased); Filtered out (minCov > 5.620375640295959e-05); Filtered out (minReads > 2); Filtered out (maxZscore < 133.38442586483305); 
strain	Salmonella enterica subsp. enterica serovar Agona str. 460004 2-1	1124917	1	92	2	92	1.000000	0.000056	0.000001	0.000056	1.000000	0.000056	92	1637472	0.000056	133.407679	Not shown (strain-result biased); Filtered out (minCov > 5.618416681323406e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 133.4076785483211); 
strain	Salmonella enterica subsp. enterica serovar Agona str. SL483	454166	1	92	2	92	1.000000	0.000056	0.000001	0.000056	1.000000	0.000056	92	1637921	0.000056	133.425969	Not shown (strain-result biased); Filtered out (minCov > 5.6168765160224455e-05); Filtered out (minReads > 1); Filtered out (maxZscore < 133.4259687258623); 
strain	Glutamicibacter arilaitensis strain KLBMP 5180	256701.1	4	156	2	78	2.000000	0.000056	0.000001	0.000028	0.728972	0.000028	107	2780723	0.000056	188.810209	Not shown (strain-result biased); Filtered out (minCov > 2.8050258871523702e-05); Filtered out (maxZscore < 188.8102086005809); 
strain	Halomonas halodenitrificans DSM 735	1121941	3	94	0	63	1.492063	0.000056	0.000001	0.000038	0.777778	0.000038	81	1679699	0.000056	163.281624	Not shown (strain-result biased); Filtered out (minCov > 3.750671995399176e-05); Filtered out (maxZscore < 163.28162446793849); 
strain	Burkholderia cenocepacia MC0-3	406425	2	60	0	30	2.000000	0.000056	0.000001	0.000028	0.535714	0.000028	56	1073930	0.000056	189.200070	Not shown (strain-result biased); Filtered out (minCov > 2.7934781596565884e-05); Filtered out (minReads > 2); Filtered out (minLen > 30); Filtered out (maxZscore < 189.2000704721504); 
strain	Microvirga lotononidis strain WSM3557	864069.1	7	240	2	178	1.348315	0.000056	0.000001	0.000041	0.541033	0.000041	329	4296728	0.000056	155.363835	Not shown (strain-result biased); Filtered out (minCov > 4.1426871796399495e-05); Filtered out (maxZscore < 155.36383539393782); 
